Column1,Column2,Column9,Column14
2981400,Saint-Benoît-des-Ondes,FR,35255
2981402,Saint-Benoît-de-Carmaux,FR,81244
2981408,Saint-Benoît,FR,86214
2981409,Saint-Benoît,FR,01338
2981416,Saint-Benin-d'Azy,FR,58232
2981418,Saint-Bénigne,FR,01337
2981420,Saint-Beauzire,FR,63322
2981424,Saint-Beauzély,FR,12213
2981433,Saint-Bauzille-de-Putois,FR,34243
2981434,Saint-Bauzille-de-Montmel,FR,34242
2981435,Saint-Bauzille-de-la-Sylve,FR,34241
2981442,Saint-Baudille-de-la-Tour,FR,38365
2981444,Saint-Baudelle,FR,53200
2981448,Saint-Barthélemy-Lestra,FR,42202
2981449,Saint-Barthélemy-le-Plain,FR,07217
2981452,Saint-Barthélemy-de-Vals,FR,26295
2981453,Saint-Barthélemy-de-Séchilienne,FR,38364
2981467,Saint-Barthélemy,FR,70459
2981468,Saint-Barthélemy,FR,38363
2981472,Saint-Barnabé,FR,13055
2981473,Saint-Barnabé,FR,22275
2981474,Saint-Bardoux,FR,26294
2981481,Saint-Baldoph,FR,73225
2981483,Saint-Babel,FR,63321
2981488,Saint-Ay,FR,45269
2981489,Saint-Avre,FR,73224
2981492,Saint-Avold,FR,57606
2981510,Saint-Avit,FR,40250
2981512,Saint-Avertin,FR,37208
2981515,Saint-Avé,FR,56206
2981516,Saint-Avaugourd-des-Landes,FR,85200
2981517,Saint-Auvent,FR,87135
2981519,Saint-Aupre,FR,38362
2981521,Saint-Aunès,FR,34240
2981522,Saint-Aulaye,FR,24376
2981524,Saint-Aulaire,FR,19182
2981525,Saint-Augustin-des-Bois,FR,49266
2981528,Saint-Augustin,FR,77400
2981529,Saint-Augustin,FR,17311
2981533,Saint-Aubin-sur-Scie,FR,76565
2981536,Saint-Aubin-sur-Mer,FR,14562
2981538,Saint-Aubin-sur-Gaillon,FR,27517
2981542,Saint-Aubin-Routot,FR,76563
2981545,Saint-Aubin-le-Vertueux,FR,27516
2981547,Saint-Aubin-lès-Elbeuf,FR,76561
2981551,Saint-Aubin-le-Cloud,FR,79239
2981552,Saint-Aubin-le-Cauf,FR,76562
2981556,Saint-Aubin-Épinay,FR,76560
2981558,Saint-Aubin-en-Bray,FR,60567
2981560,Saint-Aubin-du-Plain,FR,79238
2981563,Saint-Aubin-du-Pavail,FR,35069
2981565,Saint-Aubin-du-Cormier,FR,35253
2981566,Saint-Aubin-de-Terregatte,FR,50448
2981568,Saint-Aubin-des-Ormeaux,FR,85198
2981569,Saint-Aubin-des-Landes,FR,35252
2981572,Saint-Aubin-des-Coudrais,FR,72267
2981574,Saint-Aubin-des-Châteaux,FR,44153
2981577,Saint-Aubin-des-Bois,FR,28325
2981579,Saint-Aubin-de-Médoc,FR,33376
2981580,Saint-Aubin-de-Luigné,FR,49292
2981581,Saint-Aubin-de-Locquenay,FR,72266
2981589,Saint-Aubin-de-Blaye,FR,33374
2981595,Saint-Aubin-Celloville,FR,76558
2981603,Saint-Aubin,FR,91538
2981604,Saint-Aubin,FR,10334
2981609,Saint-Aubin,FR,39476
2981615,Saint-Aubert,FR,59528
2981623,Saint-Astier,FR,24372
2981629,Saint-Arnoult-en-Yvelines,FR,78537
2981630,Saint-Arnoult-des-Bois,FR,28324
2981634,Saint-Arnoult,FR,76557
2981635,Saint-Arnoult,FR,14557
2981638,Saint-Armou,FR,64470
2981639,Saint-Armel,FR,35250
2981640,Saint-Armel,FR,56205
2981646,Saint-Aquilin-de-Pacy,FR,27448
2981650,Saint-Appolinard,FR,42201
2981655,Saint-Apollinaire,FR,21540
2981657,Saint-Août,FR,36180
2981668,Saint-Antoine-la-Forêt,FR,76556
2981669,Saint-Antoine-du-Rocher,FR,37206
2981672,Saint-Antoine-de-Ficalba,FR,47228
2981673,Saint-Antoine-de-Breuilh,FR,24370
2981685,Saint-Antoine-l'Abbaye,FR,38359
2981690,Saint-Antoine,FR,13055
2981693,Saint-Anthème,FR,63319
2981698,Saint-Angel,FR,19180
2981701,Saint-Angeau,FR,16300
2981707,Saint-Androny,FR,33370
2981711,Saint-André-Treize-Voies,FR,85197
2981712,Saint-André-sur-Vieux-Jonc,FR,01336
2981713,Saint-André-sur-Sèvre,FR,79236
2981714,Saint-André-sur-Orne,FR,14556
2981715,Saint-André-sur-Cailly,FR,76555
2981716,Saint-André-les-Vergers,FR,10333
2981717,Saint-André-les-Alpes,FR,04173
2981718,Saint-André-le-Puy,FR,42200
2981719,Saint-André-le-Gaz,FR,38357
2981726,Saint-André-Farivillers,FR,60565
2981743,Saint-André-de-Seignanx,FR,40248
2981745,Saint-André-des-Eaux,FR,44151
2981746,Saint-André-de-Sangonis,FR,34239
2981749,Saint-André-de-Roquelongue,FR,11332
2981751,Saint-André-de-Messei,FR,61362
2981753,Saint-André-de-Majencoules,FR,30229
2981754,Saint-André-de-Lidon,FR,17310
2981758,Saint-André-de-la-Marche,FR,49301
2981761,Saint-André-de-Cruzières,FR,07211
2981762,Saint-André-de-Corcy,FR,01333
2981767,Saint-André-de-Boëge,FR,74226
2981768,Saint-André-de-Bâgé,FR,01332
2981779,Saint-André-lez-Lille,FR,59527
2981783,Saint-André-de-la-Roche,FR,06114
2981785,Saint-André,FR,13055
2981788,Sant Andreu de Sureda,FR,66168
2981791,Saint-Andiol,FR,13089
2981793,Saint-Andéol-le-Château,FR,69179
2981801,Saint-Andelain,FR,58228
2981805,Saint-Amour,FR,39475
2981808,Saint-Amé,FR,88409
2981810,Saint-Ambroix,FR,30227
2981815,Saint-Amarin,FR,68292
2981816,Saint-Amant-Tallende,FR,63315
2981817,Saint-Amant-Roche-Savine,FR,63314
2981822,Saint-Amant-de-Boixe,FR,16295
2981823,Saint-Amant-de-Montmoreau,FR,16230
2981824,Saint-Amans-Valtoret,FR,81239
2981825,Saint-Amans-Soult,FR,81238
2981828,Saint-Amans-des-Cots,FR,12209
2981833,Saint-Amand-sur-Sèvre,FR,79235
2981835,Saint-Amand-sur-Fion,FR,51472
2981837,Saint-Amand-Montrond,FR,18197
2981839,Saint-Amand-les-Eaux,FR,59526
2981843,Saint-Amand-en-Puisaye,FR,58227
2981845,Saint-Amand-Longpré,FR,41199
2981851,Saint-Amand,FR,50444
2981852,Saint-Amand,FR,23180
2981857,Sainte-Alvère,FR,24362
2981860,Saint-Allouestre,FR,56204
2981863,Saint-Alexandre,FR,30226
2981865,Saint-Alban-sur-Limagnole,FR,48132
2981867,Saint-Alban-les-Eaux,FR,42198
2981869,Saint-Alban-du-Rhône,FR,38353
2981873,Saint-Alban-de-Roche,FR,38352
2981876,Saint-Alban,FR,22273
2981878,Saint-Alban-Leysse,FR,73222
2981879,Saint-Alban,FR,31467
2981880,Saint-Albain,FR,71383
2981882,Saint-Aigulin,FR,17309
2981886,Saint-Aignan-sur-Roë,FR,53197
2981887,Saint-Aignan-le-Jaillard,FR,45268
2981896,Saint-Aignan,FR,56203
2981898,Saint-Aignan,FR,41198
2981901,Saint-Agrève,FR,07204
2981903,Saint-Agnin-sur-Bion,FR,38351
2981907,Saint-Agnant-de-Versillat,FR,23177
2981908,Saint-Agnant,FR,17308
2981910,Saint-Agnan,FR,71382
2981923,Saint-Agathon,FR,22272
2981925,Saint-Affrique,FR,12208
2981926,Saint-Affrique-les-Montagnes,FR,81235
2981936,Sains-Richaumont,FR,02668
2981941,Sains-en-Gohelle,FR,62737
2981942,Sains-en-Amiénois,FR,80696
2981943,Sains-du-Nord,FR,59525
2981948,Sainneville,FR,76551
2981949,Sainghin-en-Weppes,FR,59524
2981950,Sainghin-en-Mélantois,FR,59523
2981953,Sain-Bel,FR,69171
2981954,Sail-sous-Couzan,FR,42195
2981956,Sailly-sur-la-Lys,FR,62736
2981959,Sailly-lez-Lannoy,FR,59522
2981962,Sailly-Labourse,FR,62735
2981963,Sailly-Flibeaucourt,FR,80692
2981964,Sailly-en-Ostrevent,FR,62734
2981975,Saillenard,FR,71380
2981977,Saillat-sur-Vienne,FR,87131
2981983,Saillans,FR,26289
2981984,Saillagouse,FR,66167
2981989,Saiguède,FR,31466
2981990,Saignon,FR,84105
2981993,Saignes,FR,15169
2981996,Sahurs,FR,76550
2982000,Sagy,FR,95535
2982001,Sagy,FR,71379
2982002,Sagriès,FR,30308
2982023,Saffré,FR,44149
2982026,Saessolsheim,FR,67423
2982027,Sadroc,FR,19178
2982029,Sadirac,FR,33363
2982032,Sacy-le-Petit,FR,60563
2982033,Sacy-le-Grand,FR,60562
2982038,Sacquenville,FR,27504
2982043,Saclay,FR,91534
2982044,Saclas,FR,91533
2982052,Saché,FR,37205
2982056,Sacey,FR,50443
2982063,Sabres,FR,40246
2982064,Sabran,FR,30225
2982067,Sablons,FR,38349
2982068,Sablons,FR,33362
2982069,Sablonnières,FR,77398
2982070,Sablonceaux,FR,17307
2982075,Sablet,FR,84104
2982076,Sablé-sur-Sarthe,FR,72264
2982090,Saasenheim,FR,67422
2982093,Saales,FR,67421
2982094,Saâcy-sur-Marne,FR,77397
2982098,Ry,FR,76548
2982102,Ruy,FR,38348
2982111,Rustroff,FR,57604
2982112,Rustrel,FR,84103
2982114,Rustenhart,FR,68290
2982119,Russange,FR,57603
2982122,Russ,FR,67420
2982126,Rurange-lès-Thionville,FR,57602
2982130,Rupt-sur-Moselle,FR,88408
2982143,Ruoms,FR,07201
2982146,Rungis,FR,94065
2982154,Ruminghem,FR,62730
2982156,Rumilly-en-Cambrésis,FR,59520
2982159,Rumilly,FR,74225
2982161,Rumigny,FR,80690
2982165,Rumersheim-le-Haut,FR,68291
2982168,Rumegies,FR,59519
2982169,Rumaucourt,FR,62728
2982173,Rully,FR,60560
2982175,Rully,FR,71378
2982179,Ruitz,FR,62727
2982188,Ruillé-sur-Loir,FR,72262
2982189,Ruillé-le-Gravelais,FR,53137
2982200,Rugles,FR,27502
2982204,Ruffigné,FR,44148
2982205,Ruffieux,FR,73218
2982207,Ruffiac,FR,56200
2982209,Ruffey-sur-Seille,FR,39471
2982210,Ruffey-lès-Echirey,FR,21535
2982211,Ruffey-lès-Beaune,FR,21534
2982216,Ruffec,FR,36176
2982217,Ruffec,FR,16292
2982222,Ruesnes,FR,59518
2982231,Ruelle-sur-Touvre,FR,16291
2982234,Ruelisheim,FR,68289
2982235,Rueil-Malmaison,FR,92063
2982261,Rue,FR,80688
2982270,Ruch,FR,33361
2982271,Ruca,FR,22268
2982272,Rubrouck,FR,59516
2982280,Rubempré,FR,80686
2982281,Rubelles,FR,77394
2982287,Ruaudin,FR,72260
2982293,Roz-sur-Couesnon,FR,35247
2982294,Rozoy-sur-Serre,FR,02666
2982298,Roz-Landrieux,FR,35246
2982305,Rozier-en-Donzy,FR,42193
2982313,Rozérieulles,FR,57601
2982317,Rozay-en-Brie,FR,77393
2982325,Royères,FR,87129
2982327,Royère-de-Vassivière,FR,23165
2982330,Roye,FR,80685
2982331,Roye,FR,70455
2982332,Roybon,FR,38347
2982338,Royat,FR,63308
2982343,Royan,FR,17306
2982349,Rovon,FR,38345
2982350,Roville-devant-Bayon,FR,54465
2982357,Rouziers-de-Touraine,FR,37204
2982368,Rouy,FR,58223
2982369,Rouxmesnil-Bouteilles,FR,76545
2982379,Rouvroy-sur-Audry,FR,08370
2982383,Rouvroy,FR,62724
2982394,Rouvres-en-Woëvre,FR,55443
2982395,Rouvres-en-Plaine,FR,21532
2982396,Rouvres-en-Multien,FR,60554
2982397,Rouvres,FR,77392
2982399,Rouvres,FR,28321
2982415,Rouvray,FR,21531
2982417,Rouville,FR,76543
2982423,Rouvignies,FR,59515
2982430,Routot,FR,27500
2982436,Roussy-le-Village,FR,57600
2982443,Rousson,FR,30223
2982454,Roussillon,FR,38344
2982456,Roussillon,FR,84102
2982472,Rousset,FR,13087
2982492,Roussay,FR,49301
2982498,Rousies,FR,59514
2982520,Roumoules,FR,04172
2982526,Roumazières-Loubert,FR,16192
2982528,Rou,FR,49262
2982530,Roumare,FR,76541
2982532,Roumagne,FR,47226
2982535,Roullours,FR,14762
2982536,Roullet-Saint-Estèphe,FR,16287
2982541,Roulans,FR,25508
2982543,Roujan,FR,34237
2982546,Rouilly-Saint-Loup,FR,10329
2982556,Rouillon,FR,72257
2982558,Rouillé,FR,86213
2982563,Rouillac,FR,16286
2982564,Rouhling,FR,57598
2982571,Rougnac,FR,16285
2982575,Rougiers,FR,83110
2982587,Rougemont-le-Château,FR,90089
2982593,Rougemont,FR,25505
2982596,Rougegoutte,FR,90088
2982615,Rougé,FR,44146
2982625,Rouffignac-Saint-Cernin-de-Reilhac,FR,24356
2982628,Rouffiac-Tolosan,FR,31462
2982634,Rouffiac,FR,81232
2982636,Rouffach,FR,68287
2982637,Rouez,FR,72256
2982643,Rouessé-Vassé,FR,72255
2982652,Rouen,FR,76540
2982663,Roudouallec,FR,56199
2982681,Roubaix,FR,59512
2982682,Rouans,FR,44145
2982692,Rots,FR,14543
2982704,Rothbach,FR,67415
2982705,Rothau,FR,67414
2982709,Rosult,FR,59511
2982711,Rostrenen,FR,22266
2982716,Rosteig,FR,67413
2982729,Rossfeld,FR,67412
2982733,Rosselange,FR,57597
2982745,Rosporden,FR,29241
2982747,Rospez,FR,22265
2982752,Rosoy,FR,60547
2982756,Rosny-sur-Seine,FR,78531
2982757,Rosny-sous-Bois,FR,93064
2982759,Rosnoën,FR,29240
2982764,Rosnay,FR,36173
2982774,Rosières-près-Troyes,FR,10325
2982775,Rosières-en-Santerre,FR,80680
2982778,Rosières-aux-Salines,FR,54462
2982781,Rosières,FR,43165
2982782,Rosières,FR,07199
2982783,Rosières,FR,81230
2982790,Rosheim,FR,67411
2982796,Rosenwiller,FR,67410
2982798,Rosenau,FR,68286
2982806,Rosel,FR,14542
2982809,Roscoff,FR,29239
2982811,Roscanvel,FR,29238
2982813,Rosbruck,FR,57596
2982826,Rosans,FR,05126
2982835,Roquevaire,FR,13086
2982836,Roquettes,FR,31460
2982839,Roquetoire,FR,62721
2982842,Roquesteron,FR,06106
2982844,Roquesérière,FR,31459
2982851,Roquemaure,FR,30221
2982855,Roquelaure,FR,32348
2982856,Roquefort-sur-Soulzon,FR,12203
2982857,Roquefort-sur-Garonne,FR,31457
2982859,Roquefort-la-Bédoule,FR,13085
2982860,Roquefort-des-Corbières,FR,11322
2982862,Roquefort,FR,47225
2982863,Roquefort,FR,40245
2982873,Roquecourbe,FR,81227
2982875,Roquebrune-sur-Argens,FR,83107
2982876,Roquebrune-Cap-Martin,FR,06104
2982880,Roquebrun,FR,34232
2982881,Roquebillière,FR,06103
2982886,Roppentzwiller,FR,68284
2982887,Roppenheim,FR,67409
2982889,Roppe,FR,90087
2982890,Roost-Warendin,FR,59509
2982899,Rontignon,FR,64467
2982902,Rontalon,FR,69170
2982903,Ronssoy,FR,80679
2982905,Ronsenac,FR,16283
2982907,Ronquerolles,FR,95529
2982908,Ronno,FR,69169
2982911,Rongères,FR,03215
2982938,Roncq,FR,59508
2982939,Roncourt,FR,57593
2982944,Ronchin,FR,59507
2982946,Roncherolles-sur-le-Vivier,FR,76536
2982951,Ronchamp,FR,70451
2982952,Roncey,FR,50437
2982965,Rompon,FR,07198
2982967,Romorantin-Lanthenay,FR,41194
2982972,Romilly-sur-Seine,FR,10323
2982973,Romilly-sur-Andelle,FR,27493
2982977,Romillé,FR,35245
2982987,Romescamps,FR,60545
2982994,Romenay,FR,71373
2982997,Romegoux,FR,17302
2983003,Rombies-et-Marchipont,FR,59505
2983005,Rombas,FR,57591
2983006,Rombach-le-Franc,FR,68283
2983010,Romanswiller,FR,67408
2983011,Romans-sur-Isère,FR,26281
2983012,Romans,FR,79231
2983013,Romans,FR,01328
2983019,Romanèche-Thorins,FR,71372
2983026,Romainville,FR,93063
2983041,Romagny,FR,50436
2983043,Romagnieu,FR,38343
2983046,Romagné,FR,35243
2983047,Romagne,FR,86211
2983050,Romagnat,FR,63307
2983052,Rom,FR,79230
2983053,Rollot,FR,80678
2983055,Rolleville,FR,76534
2983067,Rolampont,FR,52432
2983071,Roisey,FR,42191
2983073,Roissy-en-France,FR,95527
2983074,Roissy-en-Brie,FR,77390
2983077,Roisel,FR,80677
2983079,Roinville,FR,91525
2983083,Roiffieux,FR,07197
2983084,Roiffé,FR,86210
2983095,Rohrbach-lès-Bitche,FR,57589
2983106,Rohan,FR,56198
2983114,Rogny-les-Sept-Écluses,FR,89324
2983117,Rognonas,FR,13083
2983127,Rognes,FR,13082
2983130,Rognac,FR,13081
2983135,Rogerville,FR,76533
2983139,Roffiac,FR,15164
2983141,Roézé-sur-Sarthe,FR,72253
2983143,Rœux,FR,62718
2983144,Rœulx,FR,59504
2983145,Roeschwoog,FR,67405
2983148,Roëllecourt,FR,62717
2983152,Rodilhan,FR,30356
2983154,Rodez,FR,12202
2983155,Rodès,FR,66165
2983157,Roderen,FR,68279
2983158,Rodemack,FR,57588
2983159,Rodelle,FR,12201
2983165,Rocroi,FR,08367
2983169,Rocquigny,FR,08366
2983174,Rocquencourt,FR,78158
2983175,Rocquemont,FR,76532
2983178,Rocquancourt,FR,14538
2983186,Roclincourt,FR,62714
2983190,Rochy-Condé,FR,60542
2983197,Rocheville,FR,50435
2983206,Rochetrejoux,FR,85192
2983207,Rochetoirin,FR,38341
2983209,Rochetaillée-sur-Saône,FR,69168
2983213,Roches-sur-Marne,FR,52429
2983215,Rochesson,FR,88391
2983219,Roches-Prémarie-Andillé,FR,86209
2983220,Roches-lès-Blamont,FR,25497
2983221,Rocheservière,FR,85190
2983246,Rochemaure,FR,07191
2983249,Roche-lez-Beaupré,FR,25495
2983251,Roche-la-Molière,FR,42189
2983257,Rochegude,FR,26275
2983261,Rochefort-sur-Nenon,FR,39462
2983262,Rochefort-sur-Loire,FR,49259
2983264,Rochefort-Samson,FR,26273
2983265,Rochefort-Montagne,FR,63305
2983266,Rochefort-en-Yvelines,FR,78522
2983267,Rochefort-en-Terre,FR,56196
2983268,Rochefort-du-Gard,FR,30217
2983276,Rochefort,FR,17299
2983287,Rochecorbon,FR,37203
2983291,Rochechouart,FR,87126
2983320,Roche,FR,38339
2983332,Rocbaron,FR,83106
2983333,Rocamadour,FR,46240
2983338,Robion,FR,84099
2983342,Robiac-Rochessadoule,FR,30216
2983348,Robert-Espagne,FR,55435
2983354,Robecq,FR,62713
2983357,Roannes-Saint-Mary,FR,15163
2983362,Roanne,FR,42187
2983364,Roaix,FR,84098
2983365,Roaillan,FR,33357
2983369,Rixheim,FR,68278
2983376,Rivolet,FR,69167
2983378,Rivière-sur-Tarn,FR,12200
2983381,Rivière,FR,40244
2983382,Rivières,FR,16280
2983384,Rivières,FR,81225
2983387,Rivière,FR,62712
2983389,Rivière,FR,37201
2983393,Rivesaltes,FR,66164
2983395,Rives,FR,38337
2983397,Rivery,FR,80674
2983407,Rivedoux-Plage,FR,17297
2983408,Rive-de-Gier,FR,42186
2983409,Rivecourt,FR,60540
2983416,Rivarennes,FR,37200
2983417,Rivarennes,FR,36172
2983439,Risoul,FR,05119
2983440,Ris-Orangis,FR,91521
2983443,Riscle,FR,32344
2983449,Ris,FR,63301
2983451,Riquewihr,FR,68277
2983456,Rioz,FR,70447
2983460,Rioux,FR,17298
2983479,Riotord,FR,43163
2983482,Riorges,FR,42184
2983483,Rions,FR,33355
2983485,Rion-des-Landes,FR,40243
2983487,Riom-ès-Montagnes,FR,15162
2983489,Riom,FR,63300
2983490,Riols,FR,34229
2983499,Rinxent,FR,62711
2983510,Rimont,FR,09246
2983514,Rimogne,FR,08365
2983515,Rimling,FR,57584
2983518,Rimeize,FR,48128
2983524,Rimbach-près-Masevaux,FR,68275
2983526,Rimaucourt,FR,52423
2983534,Rilly-la-Montagne,FR,51461
2983536,Rillieux-la-Pape,FR,69286
2983542,Rilhac-Rancon,FR,87125
2983546,Rigny-Ussé,FR,37197
2983547,Rigny-sur-Arroux,FR,71370
2983554,Rigny,FR,70446
2983559,Rignieux-le-Franc,FR,01325
2983568,Rignac,FR,12199
2983580,Riez,FR,04166
2983582,Rieux-Minervois,FR,11315
2983584,Rieux-en-Cambrésis,FR,59502
2983585,Rieux-de-Pelleport,FR,09245
2983587,Rieux,FR,76528
2983588,Rieux,FR,60539
2983590,Rieux,FR,56194
2983591,Rieux-Volvestre,FR,31455
2983596,Rieutort-de-Randon,FR,48127
2983603,Rieupeyroux,FR,12198
2983606,Rieumes,FR,31454
2983609,Rieulay,FR,59501
2983616,Riespach,FR,68273
2983629,Riedisheim,FR,68271
2983631,Riec-sur-Belon,FR,29236
2983637,Richwiller,FR,68270
2983645,Richerenches,FR,84097
2983648,Richemont,FR,57582
2983652,Richelieu,FR,37196
2983655,Richebourg,FR,62706
2983656,Richebourg-l'Avoué,FR,62706
2983667,Richardménil,FR,54459
2983685,Ribiers,FR,05118
2983696,Ribérac,FR,24352
2983698,Ribemont-sur-Ancre,FR,80672
2983699,Ribemont,FR,02648
2983705,Ribeauvillé,FR,68269
2983712,Ribaute-les-Tavernes,FR,30214
2983730,Riantec,FR,56193
2983731,Rians,FR,18194
2983732,Rians,FR,83104
2983735,Riaillé,FR,44144
2983736,Ria-Sirach,FR,66161
2983761,Rhinau,FR,67397
2983770,Rezé,FR,44143
2983776,Reyssouze,FR,01323
2983779,Reyrieux,FR,01322
2983784,Reyniès,FR,82150
2983786,Reynès,FR,66160
2983798,Rexpoëde,FR,59499
2983801,Revonnas,FR,01321
2983806,Revin,FR,08363
2983810,Réville,FR,50433
2983812,Revigny-sur-Ornain,FR,55427
2983818,Revest-du-Bion,FR,04163
2983825,Reventin-Vaugris,FR,38336
2983828,Revel,FR,38335
2983829,Revelles,FR,80670
2983831,Revel,FR,38334
2983833,Revel,FR,31451
2983855,Reuilly,FR,27489
2983856,Reuilly,FR,36171
2983857,Reuil-en-Brie,FR,77388
2983861,Reugny,FR,37194
2983867,Retzwiller,FR,68268
2983871,Rety,FR,62705
2983873,Rettel,FR,57576
2983879,Retournac,FR,43162
2983882,Retonfey,FR,57575
2983885,Retiers,FR,35239
2983888,Rethondes,FR,60534
2983891,Rethel,FR,08362
2983894,Rétaud,FR,17296
2983900,Restinclières,FR,34227
2983902,Restigné,FR,37193
2983911,Ressons-sur-Matz,FR,60533
2983912,Ressons-le-Long,FR,02643
2983929,Réquista,FR,12197
2983932,Requeil,FR,72252
2983942,Replonges,FR,01320
2983952,Réparsac,FR,16277
2983957,Renwez,FR,08361
2983958,Renung,FR,40240
2983990,Rennes,FR,35238
2984005,Renescure,FR,59497
2984012,Renazé,FR,53188
2984024,Renaison,FR,42182
2984025,Renage,FR,38332
2984027,Renac,FR,35237
2984031,Remy,FR,60531
2984033,Remungol,FR,56144
2984037,Remoulins,FR,30212
2984038,Remouillé,FR,44142
2984046,Remoncourt,FR,88385
2984050,Remiremont,FR,88383
2984054,Remilly-sur-Tille,FR,21521
2984055,Remilly-sur-Lozon,FR,50431
2984058,Remilly-Aillicourt,FR,08357
2984060,Rémilly,FR,57572
2984069,Rémering-lès-Puttelange,FR,57571
2984076,Rémelfing,FR,57568
2984087,Rémalard,FR,61345
2984106,Reipertswiller,FR,67392
2984107,Reiningue,FR,68267
2984114,Reims,FR,51454
2984118,Reillanne,FR,04160
2984123,Reilhac,FR,15160
2984127,Reignier-Ésery,FR,74220
2984132,Reignac-sur-Indre,FR,37192
2984133,Reignac,FR,16276
2984134,Reignac,FR,33351
2984135,Reichstett,FR,67389
2984136,Reichshoffen,FR,67388
2984140,Réhon,FR,54451
2984143,Rehainviller,FR,54449
2984145,Régusse,FR,83102
2984146,Réguisheim,FR,68266
2984147,Réguiny,FR,56190
2984153,Régny,FR,42181
2984159,Regnéville-sur-Mer,FR,50429
2984180,Reffuveille,FR,50428
2984192,Redon,FR,35236
2984193,Réding,FR,57566
2984195,Redessan,FR,30211
2984198,Rédené,FR,29234
2984200,Rédange,FR,57565
2984201,Recy,FR,51453
2984210,Recquignies,FR,59495
2984211,Recques-sur-Hem,FR,62699
2984232,Recologne,FR,25482
2984235,Recloses,FR,77386
2984249,Réchicourt-le-Château,FR,57564
2984252,Réchésy,FR,90081
2984266,Rebréchien,FR,45261
2984281,Rébénacq,FR,64463
2984284,Rebais,FR,77385
2984288,Réaux,FR,17295
2984292,Réaumur,FR,85187
2984293,Réaumont,FR,38331
2984294,Réau,FR,77384
2984297,Réalville,FR,82149
2984299,Réalmont,FR,81222
2984314,Razès,FR,87122
2984320,Razac-sur-l'Isle,FR,24350
2984339,Ravières,FR,89321
2984345,Ravenel,FR,60526
2984347,Ravel,FR,63296
2984349,Raveau,FR,58220
2984351,Rauzan,FR,33350
2984354,Rauville-la-Bigot,FR,50425
2984361,Raucourt-et-Flaba,FR,08354
2984364,Raucoules,FR,43159
2984386,Rasteau,FR,84096
2984412,Raon-aux-Bois,FR,88371
2984417,Ranville,FR,14530
2984418,Rantzwiller,FR,68265
2984420,Rantigny,FR,60524
2984423,Ranspach-le-Bas,FR,68263
2984424,Ranspach,FR,68262
2984432,Rannée,FR,35235
2984433,Ranguevaux,FR,57562
2984438,Rang-du-Fliers,FR,62688
2984441,Rânes,FR,61344
2984443,Randonnai,FR,61491
2984447,Randens,FR,73212
2984449,Randan,FR,63295
2984451,Rancy,FR,71365
2984461,Rancon,FR,87121
2984468,Ranchicourt,FR,62693
2984472,Rancennes,FR,08353
2984478,Rancé,FR,01318
2984484,Rampillon,FR,77383
2984493,Ramonville-Saint-Agne,FR,31446
2984495,Ramonchamp,FR,88369
2984497,Ramillies,FR,59492
2984513,Rambouillet,FR,78517
2984516,Rambervillers,FR,88367
2984521,Ramatuelle,FR,83101
2984530,Raizeux,FR,78516
2984532,Rai,FR,61342
2984537,Raismes,FR,59491
2984538,Rainvillers,FR,60523
2984541,Rainneville,FR,80661
2984548,Raimbeaucourt,FR,59489
2984552,Raillencourt-Sainte-Olle,FR,59488
2984559,Rahling,FR,57561
2984578,Raedersheim,FR,68260
2984579,Raedersdorf,FR,68259
2984582,Radon,FR,61341
2984583,Radinghem-en-Weppes,FR,59487
2984587,Radepont,FR,27487
2984588,Radenac,FR,56189
2984591,Raddon-et-Chapendu,FR,70435
2984593,Racrange,FR,57560
2984594,Racquinghem,FR,62684
2984600,Râches,FR,59486
2984601,Rachecourt-sur-Marne,FR,52414
2984615,Rablay-sur-Layon,FR,49345
2984626,Rabastens-de-Bigorre,FR,65375
2984627,Rabastens,FR,81220
2984635,Quittebeuf,FR,27486
2984640,Quistinic,FR,56188
2984643,Quissac,FR,30210
2984649,Quintin,FR,22262
2984653,Quintenas,FR,07188
2984654,Quintal,FR,74219
2984657,Quinssaines,FR,03212
2984664,Quinsac,FR,33349
2984665,Quins,FR,12194
2984675,Quingey,FR,25475
2984677,Quincy-Voisins,FR,77382
2984678,Quincy-sous-Sénart,FR,91514
2984684,Quincy,FR,18190
2984686,Quincieux,FR,69163
2984689,Quincié-en-Beaujolais,FR,69162
2984691,Quincey,FR,70433
2984697,Quincampoix,FR,76517
2984699,Quimperlé,FR,29233
2984701,Quimper,FR,29232
2984708,Quilly,FR,44139
2984718,Quillebeuf-sur-Seine,FR,27485
2984719,Quillan,FR,11304
2984726,Quiévy,FR,59485
2984728,Quiévrechain,FR,59484
2984730,Quiestède,FR,62681
2984732,Quiéry-la-Motte,FR,62680
2984733,Quiers-sur-Bézonde,FR,45259
2984734,Quiers,FR,77381
2984736,Quibou,FR,50420
2984741,Quiberon,FR,56186
2984749,Queyssac,FR,24345
2984755,Quévreville-la-Poterie,FR,76514
2984758,Quevillon,FR,76513
2984759,Quévert,FR,22259
2984760,Quéven,FR,56185
2984761,Quevauvillers,FR,80656
2984771,Quettreville-sur-Sienne,FR,50419
2984773,Quettetot,FR,50082
2984774,Quettehou,FR,50417
2984775,Quetigny,FR,21515
2984781,Questembert,FR,56184
2984783,Quessoy,FR,22258
2984785,Quesques,FR,62678
